Exchange,Symbol,Company Name,Token,Series/Group
BSE,GARWSYN,GARWSYN,514400,BSE_EQ
BSE,GATECH,GATECH,531723,BSE_EQ
BSE,GATECHDVR,GATECHDVR,570005,BSE_EQ
BSE,GATEWAY,GATEWAY,543489,BSE_EQ
BSE,GAUDIUMIVF,GAUDIUMIVF,544709,BSE_EQ
BSE,GAYAHWS,GAYAHWS,541546,BSE_EQ
BSE,GAYAPROJ,GAYAPROJ,532767,BSE_EQ
BSE,GAYATRI,GAYATRI,532183,BSE_EQ
BSE,GAYATRIBI,GAYATRIBI,524564,BSE_EQ
BSE,GBFL,GBFL,538787,BSE_EQ
BSE,GBLOGISTIC,GBLOGISTIC,544348,BSE_EQ
BSE,GCMCAPI,GCMCAPI,538319,BSE_EQ
BSE,GCMCOMM,GCMCOMM,535917,BSE_EQ
BSE,GCMSECU,GCMSECU,535431,BSE_EQ
BSE,GCONNECT,GCONNECT,544156,BSE_EQ
BSE,GCSL,GCSL,543324,BSE_EQ
BSE,GDIL,GDIL,512091,BSE_EQ
BSE,GDLLEAS,GDLLEAS,530855,BSE_EQ
BSE,GEE,GEE,504028,BSE_EQ
BSE,GEECEE,GEECEE,532764,BSE_EQ
BSE,GEL,GEL,540613,BSE_EQ
BSE,GEMAROMA,GEMAROMA,544491,BSE_EQ
BSE,GEMENVIRO,GEMENVIRO,544199,BSE_EQ
BSE,GEMSI,GEMSI,531137,BSE_EQ
BSE,GEMSPIN,GEMSPIN,521133,BSE_EQ
BSE,GENCON,GENCON,539407,BSE_EQ
BSE,GENESYS,GENESYS,506109,BSE_EQ
BSE,GENNEX,GENNEX,531739,BSE_EQ
BSE,GENPHARMA,GENPHARMA,531592,BSE_EQ
BSE,GENUSPAPER,GENUSPAPER,538961,BSE_EQ
BSE,GENUSPOWER,GENUSPOWER,530343,BSE_EQ
BSE,GENUSPRIME,GENUSPRIME,532425,BSE_EQ
BSE,GEOJITFSL,GEOJITFSL,532285,BSE_EQ
BSE,GESHIP,GESHIP,500620,BSE_EQ
BSE,GETALONG,GETALONG,543372,BSE_EQ
BSE,GFLLIMITED,GFLLIMITED,500173,BSE_EQ
BSE,GGAUTO,GGAUTO,531399,BSE_EQ
BSE,GGDPROP,GGDPROP,505250,BSE_EQ
BSE,GGL,GGL,540936,BSE_EQ
BSE,GGPL,GGPL,539228,BSE_EQ
BSE,GHCL,GHCL,500171,BSE_EQ
BSE,GHCLTEXTIL,GHCLTEXTIL,543918,BSE_EQ
BSE,GHUSHINE,GHUSHINE,539864,BSE_EQ
BSE,GHVINFRA,GHVINFRA,505504,BSE_EQ
BSE,GIANLIFE,GIANLIFE,542918,BSE_EQ
BSE,GICHSGFIN,GICHSGFIN,511676,BSE_EQ
BSE,GICRE,GICRE,540755,BSE_EQ
BSE,GILADAFINS,GILADAFINS,538788,BSE_EQ
BSE,GILLANDERS,GILLANDERS,532716,BSE_EQ
BSE,GILLETTE,GILLETTE,507815,BSE_EQ
BSE,GILT10BETA,GILT10BETA,544104,BSE_EQ
BSE,GILT5BETA,GILT5BETA,544103,BSE_EQ
BSE,GINISILK,GINISILK,531744,BSE_EQ
BSE,GINNIFILA,GINNIFILA,590025,BSE_EQ
BSE,GIPCL,GIPCL,517300,BSE_EQ
BSE,GITARENEW,GITARENEW,539013,BSE_EQ
BSE,GKB,GKB,533212,BSE_EQ
BSE,GKCONS,GKCONS,531758,BSE_EQ
BSE,GKENERGY,GKENERGY,544525,BSE_EQ
BSE,GKL,GKL,540545,BSE_EQ
BSE,GKP,GKP,542666,BSE_EQ
BSE,GKSL,GKSL,544666,BSE_EQ
BSE,GLAAMUP,GLAAMUP,542477,BSE_EQ
BSE,GLANCE,GLANCE,531199,BSE_EQ
BSE,GLAND,GLAND,543245,BSE_EQ
BSE,GLAXO,GLAXO,500660,BSE_EQ
BSE,GLCL,GLCL,540266,BSE_EQ
BSE,GLEN,GLEN,544444,BSE_EQ
BSE,GLENMARK,GLENMARK,532296,BSE_EQ
BSE,GLFL,GLFL,500174,BSE_EQ
BSE,GLHRL,GLHRL,543520,BSE_EQ
BSE,GLITTEKG,GLITTEKG,513528,BSE_EQ
BSE,GLOBALCA,GLOBALCA,530263,BSE_EQ
BSE,GLOBALE,GLOBALE,544234,BSE_EQ
BSE,GLOBALLOG,GLOBALLOG,544665,BSE_EQ
BSE,GLOBALVECT,GLOBALVECT,532773,BSE_EQ
BSE,GLOBECIVIL,GLOBECIVIL,544424,BSE_EQ
BSE,GLOBTIER,GLOBTIER,544494,BSE_EQ
BSE,GLOBUSCON,GLOBUSCON,526025,BSE_EQ
BSE,GLOBUSSPR,GLOBUSSPR,533104,BSE_EQ
BSE,GLOSTERLTD,GLOSTERLTD,542351,BSE_EQ
BSE,GLOTTIS,GLOTTIS,544557,BSE_EQ
BSE,GLPL,GLPL,544759,BSE_EQ
BSE,GMBREW,GMBREW,507488,BSE_EQ
BSE,GMDCLTD,GMDCLTD,532181,BSE_EQ
BSE,GMMPFAUDLR,GMMPFAUDLR,505255,BSE_EQ
BSE,GMPL,GMPL,543239,BSE_EQ
BSE,GMRAIRPORT,GMRAIRPORT,532754,BSE_EQ
BSE,GMRP&UI,GMRP&UI,543490,BSE_EQ
BSE,GNA,GNA,540124,BSE_EQ
BSE,GNFC,GNFC,500670,BSE_EQ
BSE,GNRL,GNRL,513536,BSE_EQ
BSE,GOACARBON,GOACARBON,509567,BSE_EQ
BSE,GOBLIN,GOBLIN,542850,BSE_EQ
BSE,GOCLCORP,GOCLCORP,506480,BSE_EQ
BSE,GOCOLORS,GOCOLORS,543401,BSE_EQ
BSE,GODAVARI,GODAVARI,530317,BSE_EQ
BSE,GODAVARIB,GODAVARIB,544279,BSE_EQ
BSE,GODFRYPHLP,GODFRYPHLP,500163,BSE_EQ
BSE,GODIGIT,GODIGIT,544179,BSE_EQ
BSE,GODREJAGRO,GODREJAGRO,540743,BSE_EQ
BSE,GODREJCP,GODREJCP,532424,BSE_EQ
BSE,GODREJIND,GODREJIND,500164,BSE_EQ
BSE,GODREJPROP,GODREJPROP,533150,BSE_EQ
BSE,GOEL,GOEL,543538,BSE_EQ
BSE,GOELCONS,GOELCONS,544504,BSE_EQ
BSE,GOGIACAPGL,GOGIACAPGL,531600,BSE_EQ
BSE,GOKAKTEX,GOKAKTEX,532957,BSE_EQ
BSE,GOKEX,GOKEX,532630,BSE_EQ
BSE,GOKUL,GOKUL,532980,BSE_EQ
BSE,GOKULAGRO,GOKULAGRO,539725,BSE_EQ
BSE,GOLCA,GOLCA,531928,BSE_EQ
BSE,GOLD1,GOLD1,590097,BSE_EQ
BSE,GOLD360,GOLD360,544375,BSE_EQ
BSE,GOLDADD,GOLDADD,543903,BSE_EQ
BSE,GOLDAXIS,GOLDAXIS,533570,BSE_EQ
BSE,GOLDBEES,GOLDBEES,590095,BSE_EQ
BSE,GOLDBETA,GOLDBETA,590101,BSE_EQ
BSE,GOLDBND,GOLDBND,544638,BSE_EQ
BSE,GOLDCASE,GOLDCASE,544132,BSE_EQ
BSE,GOLDCOINHF,GOLDCOINHF,538542,BSE_EQ
BSE,GOLDENCREST,GOLDENCREST,540062,BSE_EQ
BSE,GOLDENTOBC,GOLDENTOBC,500151,BSE_EQ
BSE,GOLDETF,GOLDETF,543781,BSE_EQ
BSE,GOLDIAM,GOLDIAM,526729,BSE_EQ
BSE,GOLDIETF,GOLDIETF,533244,BSE_EQ
BSE,GOLDLEG,GOLDLEG,509024,BSE_EQ
BSE,GOLDTECH,GOLDTECH,531439,BSE_EQ
BSE,GOLECHA,GOLECHA,531360,BSE_EQ
BSE,GOLKUNDIA,GOLKUNDIA,523676,BSE_EQ
BSE,GOODLUCK,GOODLUCK,530655,BSE_EQ
BSE,GOODRICKE,GOODRICKE,500166,BSE_EQ
BSE,GOODYEAR,GOODYEAR,500168,BSE_EQ
BSE,GOPAL,GOPAL,544140,BSE_EQ
BSE,GORANIN,GORANIN,531608,BSE_EQ
BSE,GOTHIPL,GOTHIPL,531111,BSE_EQ
BSE,GOURMET,GOURMET,506134,BSE_EQ
BSE,GOWRALE,GOWRALE,530709,BSE_EQ
BSE,GOYALALUM,GOYALALUM,541152,BSE_EQ
BSE,GOYALASS,GOYALASS,530663,BSE_EQ
BSE,GPAPL,GPAPL,544548,BSE_EQ
BSE,GPIL,GPIL,532734,BSE_EQ
BSE,GPPL,GPPL,533248,BSE_EQ
BSE,GPSL,GPSL,544108,BSE_EQ
BSE,GPTHEALTH,GPTHEALTH,544131,BSE_EQ
BSE,GPTINFRA,GPTINFRA,533761,BSE_EQ
BSE,GRAMEVA,GRAMEVA,539120,BSE_EQ
BSE,GRANDMA,GRANDMA,504369,BSE_EQ
BSE,GRANDOAK,GRANDOAK,523862,BSE_EQ
BSE,GRANULES,GRANULES,532482,BSE_EQ
BSE,GRAPHITE,GRAPHITE,509488,BSE_EQ
BSE,GRASIM,GRASIM,500300,BSE_EQ
BSE,GRATEXI,GRATEXI,526751,BSE_EQ
BSE,GRAUWEIL,GRAUWEIL,505710,BSE_EQ
BSE,GRAVISSHO,GRAVISSHO,509546,BSE_EQ
BSE,GRAVITA,GRAVITA,533282,BSE_EQ
BSE,GRAVITY,GRAVITY,532015,BSE_EQ
BSE,GREAVESCOT,GREAVESCOT,501455,BSE_EQ
BSE,GREENCREST,GREENCREST,531737,BSE_EQ
BSE,GREENLAM,GREENLAM,538979,BSE_EQ
BSE,GREENPANEL,GREENPANEL,542857,BSE_EQ
BSE,GREENPLY,GREENPLY,526797,BSE_EQ
BSE,GREENPOWER,GREENPOWER,533263,BSE_EQ
BSE,GRERENEW,GRERENEW,544682,BSE_EQ
BSE,GRINDWELL,GRINDWELL,506076,BSE_EQ
BSE,GRINFRA,GRINFRA,543317,BSE_EQ
BSE,GRMOVER,GRMOVER,531449,BSE_EQ
BSE,GROARC,GROARC,532315,BSE_EQ
BSE,GROVY,GROVY,539522,BSE_EQ
BSE,GROWINGTON,GROWINGTON,539222,BSE_EQ
BSE,GROWW,GROWW,544603,BSE_EQ
BSE,GROWWDEFNC,GROWWDEFNC,590157,BSE_EQ
BSE,GROWWGOLD,GROWWGOLD,590156,BSE_EQ
BSE,GROWWHOSPI,GROWWHOSPI,544721,BSE_EQ
BSE,GROWWLIQID,GROWWLIQID,590159,BSE_EQ
BSE,GROWWPOWER,GROWWPOWER,544473,BSE_EQ
BSE,GROWWRAIL,GROWWRAIL,590158,BSE_EQ
BSE,GROWWSLVR,GROWWSLVR,590155,BSE_EQ
BSE,GRPLTD,GRPLTD,509152,BSE_EQ
BSE,GRSE,GRSE,542011,BSE_EQ
BSE,GRWRHITECH,GRWRHITECH,500655,BSE_EQ
BSE,GSAUTO,GSAUTO,513059,BSE_EQ
BSE,GSBFIN,GSBFIN,511543,BSE_EQ
BSE,GSEC10ABSL,GSEC10ABSL,544228,BSE_EQ
BSE,GSEC10IETF,GSEC10IETF,543700,BSE_EQ
BSE,GSEC10YEAR,GSEC10YEAR,543875,BSE_EQ
BSE,GSEC5IETF,GSEC5IETF,543480,BSE_EQ
BSE,GSFC,GSFC,500690,BSE_EQ
BSE,GSLSEC,GSLSEC,530469,BSE_EQ
BSE,GSLSU,GSLSU,543829,BSE_EQ
BSE,GSLTD,GSLTD,506186,BSE_EQ
BSE,GSPCROP,GSPCROP,544733,BSE_EQ
BSE,GSS,GSS,532951,BSE_EQ
BSE,GSTL,GSTL,540654,BSE_EQ
BSE,GTIL,GTIL,544675,BSE_EQ
BSE,GTL,GTL,500160,BSE_EQ
BSE,GTLINFRA,GTLINFRA,532775,BSE_EQ
BSE,GTNINDS,GTNINDS,500170,BSE_EQ
BSE,GTNTEX,GTNTEX,532744,BSE_EQ
BSE,GTPL,GTPL,540602,BSE_EQ
BSE,GTTDATA,GTTDATA,530457,BSE_EQ
BSE,GTV,GTV,539479,BSE_EQ
BSE,GUFICBIO,GUFICBIO,509079,BSE_EQ
BSE,GUJALKALI,GUJALKALI,530001,BSE_EQ
BSE,GUJAPOLLO,GUJAPOLLO,522217,BSE_EQ
BSE,GUJARATPOLY,GUJARATPOLY,517288,BSE_EQ
BSE,GUJCONT,GUJCONT,513507,BSE_EQ
BSE,GUJCOTEX,GUJCOTEX,514386,BSE_EQ
BSE,GUJCRAFT,GUJCRAFT,526965,BSE_EQ
BSE,GUJCRED,GUJCRED,511441,BSE_EQ
BSE,GUJENERGY,GUJENERGY,539336,BSE_EQ
BSE,GUJHOTE,GUJHOTE,507960,BSE_EQ
BSE,GUJHYSPIN,GUJHYSPIN,540938,BSE_EQ
BSE,GUJINJEC,GUJINJEC,524238,BSE_EQ
BSE,GUJINTRX,GUJINTRX,517372,BSE_EQ
BSE,GUJINV,GUJINV,531341,BSE_EQ
BSE,GUJJUBHAI,GUJJUBHAI,532070,BSE_EQ
BSE,GUJPETR,GUJPETR,506858,BSE_EQ
BSE,GUJRAFFIA,GUJRAFFIA,523836,BSE_EQ
BSE,GUJSTATFIN,GUJSTATFIN,532160,BSE_EQ
BSE,GUJTERC,GUJTERC,524314,BSE_EQ
BSE,GUJTHEM,GUJTHEM,506879,BSE_EQ
BSE,GUJTLRM,GUJTLRM,513337,BSE_EQ
BSE,GUJWIND,GUJWIND,541627,BSE_EQ
BSE,GULFOILLUB,GULFOILLUB,538567,BSE_EQ
BSE,GULFPETRO,GULFPETRO,532543,BSE_EQ
BSE,GULPOLY,GULPOLY,532457,BSE_EQ
BSE,GVBL,GVBL,539206,BSE_EQ
BSE,GVKPIL,GVKPIL,532708,BSE_EQ
BSE,GVL,GVL,544163,BSE_EQ
BSE,GVPIL,GVPIL,532309,BSE_EQ
BSE,GVT&D,GVT&D,522275,BSE_EQ
BSE,GYANDEV,GYANDEV,530141,BSE_EQ
BSE,GYFTR,GYFTR,507912,BSE_EQ
BSE,H1861D46DD,H1861D46DD,543484,BSE_EQ
BSE,H1861D46DG,H1861D46DG,543483,BSE_EQ
BSE,H1861D46DQ,H1861D46DQ,543485,BSE_EQ
BSE,H1861D46RD,H1861D46RD,543487,BSE_EQ
BSE,H1861D46RG,H1861D46RG,543486,BSE_EQ
BSE,H1861D46RQ,H1861D46RQ,543488,BSE_EQ
BSE,H187646RG,H187646RG,543509,BSE_EQ
BSE,H1876D46DD,H1876D46DD,543507,BSE_EQ
BSE,H1876D46DG,H1876D46DG,543506,BSE_EQ
BSE,H1876D46DQ,H1876D46DQ,543508,BSE_EQ
BSE,H1876D46RD,H1876D46RD,543510,BSE_EQ
BSE,H1876D46RQ,H1876D46RQ,543511,BSE_EQ
BSE,HAL,HAL,541154,BSE_EQ
BSE,HALDER,HALDER,539854,BSE_EQ
BSE,HALDYNGL,HALDYNGL,515147,BSE_EQ
BSE,HALEOSLABS,HALEOSLABS,540679,BSE_EQ
BSE,HAMPS,HAMPS,544312,BSE_EQ
BSE,HAMPTON,HAMPTON,526407,BSE_EQ
BSE,HANMAN,HANMAN,538731,BSE_EQ
BSE,HANNAH,HANNAH,544687,BSE_EQ
BSE,HANSUGAR,HANSUGAR,537709,BSE_EQ
BSE,HAPPSTMNDS,HAPPSTMNDS,543227,BSE_EQ
BSE,HAPPYFORGE,HAPPYFORGE,544057,BSE_EQ
BSE,HARAFIN,HARAFIN,530927,BSE_EQ
BSE,HARDCAS,HARDCAS,509597,BSE_EQ
BSE,HARDWYN,HARDWYN,541276,BSE_EQ
BSE,HARIAAPL,HARIAAPL,538081,BSE_EQ
BSE,HARIAEXPO,HARIAEXPO,512604,BSE_EQ
BSE,HARIKANTA,HARIKANTA,544769,BSE_EQ
BSE,HARIOMPIPE,HARIOMPIPE,543517,BSE_EQ
BSE,HARISH,HARISH,542682,BSE_EQ
BSE,HARLETH,HARLETH,524080,BSE_EQ
BSE,HARRMALAYA,HARRMALAYA,500467,BSE_EQ
BSE,HARSHA,HARSHA,543600,BSE_EQ
BSE,HARSHDEEP,HARSHDEEP,544105,BSE_EQ
BSE,HARSHILAGR,HARSHILAGR,505336,BSE_EQ
BSE,HARYNACAP,HARYNACAP,532855,BSE_EQ
BSE,HASTIFIN,HASTIFIN,531387,BSE_EQ
BSE,HATHWAY,HATHWAY,533162,BSE_EQ
BSE,HATHWAYB,HATHWAYB,509073,BSE_EQ
BSE,HATSUN,HATSUN,531531,BSE_EQ
BSE,HAVELLS,HAVELLS,517354,BSE_EQ
BSE,HAVISHA,HAVISHA,531322,BSE_EQ
BSE,HAWAENG,HAWAENG,539176,BSE_EQ
BSE,HAWKINCOOK,HAWKINCOOK,508486,BSE_EQ
BSE,HAZOOR,HAZOOR,532467,BSE_EQ
BSE,HBEL,HBEL,542592,BSE_EQ
BSE,HBESD,HBESD,532334,BSE_EQ
BSE,HBGHOTELS,HBGHOTELS,537839,BSE_EQ
BSE,HBLEAS,HBLEAS,508956,BSE_EQ
BSE,HBLENGINE,HBLENGINE,517271,BSE_EQ
BSE,HBPOR,HBPOR,532333,BSE_EQ
BSE,HBSL,HBSL,532216,BSE_EQ
BSE,HCC,HCC,500185,BSE_EQ
BSE,HCG,HCG,539787,BSE_EQ
BSE,HCKKVENTURE,HCKKVENTURE,539224,BSE_EQ
BSE,HCL-INSYS,HCL-INSYS,500179,BSE_EQ
BSE,HCLTD,HCLTD,538652,BSE_EQ
BSE,HCLTECH,HCLTECH,532281,BSE_EQ
BSE,HCPO36MJDD,HCPO36MJDD,537379,BSE_EQ
BSE,HCPO36MJDG,HCPO36MJDG,537378,BSE_EQ
BSE,HCPO36MJRD,HCPO36MJRD,537381,BSE_EQ
BSE,HDBFS,HDBFS,544429,BSE_EQ
BSE,HDFC2638DG,HDFC2638DG,543793,BSE_EQ
BSE,HDFC2638DQ,HDFC2638DQ,543794,BSE_EQ
BSE,HDFC2638RD,HDFC2638RD,543796,BSE_EQ
BSE,HDFC2638RG,HDFC2638RG,543795,BSE_EQ
BSE,HDFC2638RQ,HDFC2638RQ,543797,BSE_EQ
BSE,HDFCAMC,HDFCAMC,541729,BSE_EQ
BSE,HDFCBANK,HDFCBANK,500180,BSE_EQ
BSE,HDFCBSE500,HDFCBSE500,543774,BSE_EQ
BSE,HDFCGOLD,HDFCGOLD,533230,BSE_EQ
BSE,HDFCGROWTH,HDFCGROWTH,543607,BSE_EQ
BSE,HDFCLIFE,HDFCLIFE,540777,BSE_EQ
BSE,HDFCLIQUID,HDFCLIQUID,543973,BSE_EQ
BSE,HDFCLOWVOL,HDFCLOWVOL,543627,BSE_EQ
BSE,HDFCMID150,HDFCMID150,543776,BSE_EQ
BSE,HDFCMOMENT,HDFCMOMENT,543628,BSE_EQ
BSE,HDFCNEXT50,HDFCNEXT50,543570,BSE_EQ
BSE,HDFCNIF100,HDFCNIF100,543569,BSE_EQ
BSE,HDFCNIFBAN,HDFCNIFBAN,543224,BSE_EQ
BSE,HDFCNIFIT,HDFCNIFIT,543665,BSE_EQ
BSE,HDFCNIFTY,HDFCNIFTY,539516,BSE_EQ
BSE,HDFCPSUBK,HDFCPSUBK,544110,BSE_EQ
BSE,HDFCPVTBAN,HDFCPVTBAN,543666,BSE_EQ
BSE,HDFCQUAL,HDFCQUAL,543605,BSE_EQ
BSE,HDFCSENSEX,HDFCSENSEX,539517,BSE_EQ
BSE,HDFCSILVER,HDFCSILVER,543592,BSE_EQ
BSE,HDFCSML250,HDFCSML250,543775,BSE_EQ
BSE,HDFCVALUE,HDFCVALUE,543608,BSE_EQ
BSE,HDIL,HDIL,532873,BSE_EQ
BSE,HEADSUP,HEADSUP,540210,BSE_EQ
BSE,HEALINV,HEALINV,503689,BSE_EQ
BSE,HEALTHADD,HEALTHADD,544109,BSE_EQ
BSE,HEALTHAXIS,HEALTHAXIS,543348,BSE_EQ
BSE,HEALTHCARE,HEALTHCARE,544701,BSE_EQ
BSE,HEALTHIETF,HEALTHIETF,543292,BSE_EQ
BSE,HEALTHX,HEALTHX,533259,BSE_EQ
BSE,HEALTHY,HEALTHY,543473,BSE_EQ
BSE,HEALTHYLIFE,HEALTHYLIFE,543546,BSE_EQ
BSE,HEERAISP,HEERAISP,526967,BSE_EQ
BSE,HEG,HEG,509631,BSE_EQ
BSE,HEIDELBERG,HEIDELBERG,500292,BSE_EQ
BSE,HELLOJI,HELLOJI,544630,BSE_EQ
BSE,HELPAGE,HELPAGE,539174,BSE_EQ
BSE,HEMANG,HEMANG,531178,BSE_EQ
BSE,HEMIPROP,HEMIPROP,543242,BSE_EQ
BSE,HERANBA,HERANBA,543266,BSE_EQ
BSE,HERCULES,HERCULES,505720,BSE_EQ
BSE,HERITGFOOD,HERITGFOOD,519552,BSE_EQ
BSE,HEROMOTOCO,HEROMOTOCO,500182,BSE_EQ
BSE,HESTERBIO,HESTERBIO,524669,BSE_EQ
BSE,HEXAGON,HEXAGON,544785,BSE_EQ
BSE,HEXATRADEX,HEXATRADEX,534328,BSE_EQ
BSE,HEXT,HEXT,544362,BSE_EQ
BSE,HFCL,HFCL,500183,BSE_EQ
BSE,HFIL,HFIL,526899,BSE_EQ
BSE,HFMPCC50DD,HFMPCC50DD,543964,BSE_EQ
BSE,HFMPCC50RD,HFMPCC50RD,543967,BSE_EQ
BSE,HFMPCC75DD,HFMPCC75DD,543966,BSE_EQ
BSE,HFMPCC75RD,HFMPCC75RD,543968,BSE_EQ
BSE,HFMPM23DGR,HFMPM23DGR,543837,BSE_EQ
BSE,HFMPM23DND,HFMPM23DND,543838,BSE_EQ
BSE,HFMPM23DQD,HFMPM23DQD,543839,BSE_EQ
BSE,HFMPM23RGR,HFMPM23RGR,543840,BSE_EQ
BSE,HFMPM23RND,HFMPM23RND,543841,BSE_EQ
BSE,HFMPM23RQD,HFMPM23RQD,543842,BSE_EQ
BSE,HGINFRA,HGINFRA,541019,BSE_EQ
BSE,HGM,HGM,532761,BSE_EQ
BSE,HGS,HGS,532859,BSE_EQ
BSE,HIGHENE,HIGHENE,504176,BSE_EQ
BSE,HIGHNESS,HIGHNESS,544741,BSE_EQ
BSE,HIKAL,HIKAL,524735,BSE_EQ
BSE,HIKLASS,HIKLASS,542332,BSE_EQ
BSE,HILIKS,HILIKS,539697,BSE_EQ
BSE,HILINFRA,HILINFRA,544477,BSE_EQ
BSE,HILLTONE,HILLTONE,544308,BSE_EQ
BSE,HILTON,HILTON,532847,BSE_EQ
BSE,HIMATSEIDE,HIMATSEIDE,514043,BSE_EQ
BSE,HIMTEK,HIMTEK,505712,BSE_EQ
BSE,HINDADH,HINDADH,514428,BSE_EQ
BSE,HINDALCO,HINDALCO,500440,BSE_EQ
BSE,HINDALUMI,HINDALUMI,531979,BSE_EQ
BSE,HINDAPL,HINDAPL,531918,BSE_EQ
BSE,HINDBIO,HINDBIO,532041,BSE_EQ
BSE,HINDCOMPOS,HINDCOMPOS,509635,BSE_EQ
BSE,HINDCOPPER,HINDCOPPER,513599,BSE_EQ
BSE,HINDHARD,HINDHARD,505893,BSE_EQ
BSE,HINDMILL,HINDMILL,509895,BSE_EQ
BSE,HINDMOTORS,HINDMOTORS,500500,BSE_EQ
BSE,HINDOILEXP,HINDOILEXP,500186,BSE_EQ
BSE,HINDPETRO,HINDPETRO,500104,BSE_EQ
BSE,HINDTIN,HINDTIN,530315,BSE_EQ
BSE,HINDUNILVR,HINDUNILVR,500696,BSE_EQ
BSE,HINDUST,HINDUST,519574,BSE_EQ
BSE,HINDWAREAP,HINDWAREAP,542905,BSE_EQ
BSE,HINDZINC,HINDZINC,500188,BSE_EQ
BSE,HIPOLIN,HIPOLIN,530853,BSE_EQ
BSE,HIRAUTO,HIRAUTO,531743,BSE_EQ
BSE,HIRECT,HIRECT,504036,BSE_EQ
BSE,HISARMETAL,HISARMETAL,590018,BSE_EQ
BSE,HISARSP,HISARSP,521068,BSE_EQ
BSE,HITECH,HITECH,543411,BSE_EQ
BSE,HITECHCORP,HITECHCORP,526217,BSE_EQ
BSE,HITECHGEAR,HITECHGEAR,522073,BSE_EQ
BSE,HITKITGLO,HITKITGLO,532359,BSE_EQ
BSE,HITTCO,HITTCO,531661,BSE_EQ
BSE,HLEGLAS,HLEGLAS,522215,BSE_EQ
BSE,HLVLTD,HLVLTD,500193,BSE_EQ
BSE,HMAAGRO,HMAAGRO,543929,BSE_EQ
BSE,HMEML,HMEML,544349,BSE_EQ
BSE,HMT,HMT,500191,BSE_EQ
BSE,HMVL,HMVL,533217,BSE_EQ
BSE,HNDFDS,HNDFDS,519126,BSE_EQ
BSE,HNGSNGBEES,HNGSNGBEES,590113,BSE_EQ
BSE,HOCL,HOCL,500449,BSE_EQ
BSE,HOM,HOM,523387,BSE_EQ
BSE,HOMEFIRST,HOMEFIRST,543259,BSE_EQ
BSE,HONASA,HONASA,544014,BSE_EQ
BSE,HONAUT,HONAUT,517174,BSE_EQ
BSE,HONDAPOWER,HONDAPOWER,522064,BSE_EQ
BSE,HORIZON,HORIZON,544794,BSE_EQ
BSE,HOTLSILV,HOTLSILV,532145,BSE_EQ
BSE,HOWARHO,HOWARHO,526761,BSE_EQ
BSE,HPAL,HPAL,543433,BSE_EQ
BSE,HPBL,HPBL,526717,BSE_EQ
BSE,HPCOTTON,HPCOTTON,502873,BSE_EQ
BSE,HPIL,HPIL,543645,BSE_EQ
BSE,HPL,HPL,540136,BSE_EQ
BSE,HRS,HRS,544656,BSE_EQ
BSE,HRYNSHP,HRYNSHP,526931,BSE_EQ
BSE,HSBCGOLD,HSBCGOLD,544736,BSE_EQ
BSE,HSCL,HSCL,500184,BSE_EQ
BSE,HSIL,HSIL,543916,BSE_EQ
BSE,HTMEDIA,HTMEDIA,532662,BSE_EQ
BSE,HUBTOWN,HUBTOWN,532799,BSE_EQ
BSE,HUDCO,HUDCO,540530,BSE_EQ
BSE,HUHTAMAKI,HUHTAMAKI,509820,BSE_EQ
BSE,HVL,HVL,506024,BSE_EQ
BSE,HYBRIDFIN,HYBRIDFIN,500262,BSE_EQ
BSE,HYPERSOFT,HYPERSOFT,539724,BSE_EQ
BSE,HYUNDAI,HYUNDAI,544274,BSE_EQ
BSE,IBINFO,IBINFO,519463,BSE_EQ
BSE,IBULLSLTD,IBULLSLTD,533520,BSE_EQ
BSE,ICDSLTD,ICDSLTD,511194,BSE_EQ
BSE,ICICIAMC,ICICIAMC,544658,BSE_EQ
BSE,ICICIB22,ICICIB22,540787,BSE_EQ
BSE,ICICIBANK,ICICIBANK,532174,BSE_EQ
BSE,ICICIGI,ICICIGI,540716,BSE_EQ
BSE,ICICIPRULI,ICICIPRULI,540133,BSE_EQ
BSE,ICIL,ICIL,521016,BSE_EQ
BSE,ICL,ICL,538838,BSE_EQ
BSE,ICODEX,ICODEX,544483,BSE_EQ
BSE,ICON,ICON,544426,BSE_EQ
BSE,ICONIKSPEV,ICONIKSPEV,511260,BSE_EQ
BSE,ICRA,ICRA,532835,BSE_EQ
BSE,ICSL,ICSL,539149,BSE_EQ
BSE,IDBI,IDBI,500116,BSE_EQ
BSE,IDEA,IDEA,532822,BSE_EQ
BSE,IDEAFORGE,IDEAFORGE,543932,BSE_EQ
BSE,IDENTIXWEB,IDENTIXWEB,544388,BSE_EQ
BSE,IDFCFIRSTB,IDFCFIRSTB,539437,BSE_EQ
BSE,IDFSENSEXE,IDFSENSEXE,540154,BSE_EQ
BSE,IDFTP179DG,IDFTP179DG,542539,BSE_EQ
BSE,IDFTP179DH,IDFTP179DH,542541,BSE_EQ
BSE,IDFTP179RG,IDFTP179RG,542536,BSE_EQ
BSE,IDFTP179RP,IDFTP179RP,542537,BSE_EQ
BSE,IDREAM,IDREAM,504375,BSE_EQ
BSE,IECEDU,IECEDU,531840,BSE_EQ
BSE,IEX,IEX,540750,BSE_EQ
BSE,IFBAGRO,IFBAGRO,507438,BSE_EQ
BSE,IFBIND,IFBIND,505726,BSE_EQ
BSE,IFCI,IFCI,500106,BSE_EQ
